コード,年度,自己資本比率,売上高,営業利益,一株配当,配当性向,連続増配,減配なし
6750,2021/03,72.2,107220000000,15942000000,34.5,26.58,10.0,10.0
6752,2021/03,37.9,6698794000000,258600000000,20,35.33,0.0,7.0
6753,2021/03,18.2,2425910000000,83112000000,30,20.64,0.0,0.0
6754,2021/03,75.8,105939000000,19651000000,40,30.29,2.0,3.0
6755,2021/03,48.4,265452000000,18737000000,30,23.32,9.0,10.0
6757,2021/01,42.1,10235091000,1250299000,35,28.91,0.0,11.0
6758,2021/03,24.3,8999360000000,955255000000,55,5.96,3.0,5.0
6762,2021/03,41.8,1479008000000,111535000000,180,28.66,3.0,7.0
6763,2021/03,82.9,12022184000,755199000,40,52.11,0.0,6.0
6768,2021/03,52.6,73906000000,1969000000,8,121.03,0.0,7.0
6769,2020/12,92.2,2879686000,-707162000,9,-,0.0,9.0
6770,2021/03,49.7,718013000000,13109000000,20,-,0.0,0.0
6771,2021/03,53.9,21850000000,407000000,15,43.02,0.0,0.0
6772,2021/03,30.2,7865125000,48623000,20,-,0.0,0.0
6775,2021/03,51.7,2456533000,-461828000,-,-,0.0,10.0
6776,2021/03,39,15557000000,291000000,3,32.28,0.0,10.0
6777,2021/03,82.7,7509942000,1421914000,30,21.25,0.0,0.0
6778,2021/07,73.8,4050000000,835000000,17,6.27,1.0,2.0
6779,2021/03,21.5,39195000000,2844000000,-,-,0.0,1.0
6785,2021/06,66.7,32708577000,3097295000,20,7.72,0.0,1.0
6787,2021/03,28.5,119257000000,6657000000,20,8.45,0.0,0.0
6788,2021/03,69.8,14911159000,2187559000,60,36.23,1.0,10.0
6789,2020/12,68.1,34780252000,500183000,10,125.99,0.0,0.0
6794,2021/03,65.6,85220000000,0,15,-,1.0,1.0
6798,2021/03,55.1,48560000000,1070000000,50,13.51,0.0,0.0
6800,2021/03,63.6,59976000000,5179000000,36,17,4.0,8.0
6803,2021/03,19.1,14589000000,508000000,-,-,0.0,2.0
6804,2021/03,67.5,233934000000,12377000000,25,14.13,0.0,3.0
6806,2021/03,88,133538000000,27885000000,240,43.7,0.0,1.0
6807,2021/03,64.5,209711000000,8706000000,25,47.93,2.0,10.0
6809,2021/03,75.8,40575000000,2293000000,20,63.47,0.0,4.0
6810,2021/03,45.9,139055000000,3806000000,268,-,3.0,4.0
6814,2021/02,55.1,82255000000,3740000000,40,15.97,1.0,1.0
6815,2021/03,67.3,19270000000,1442000000,210,0.03,0.0,0.0
6817,2020/12,33.6,84417000000,2838000000,9,19.81,0.0,0.0
6819,2021/03,73.1,2149956000,130467000,-,-,0.0,8.0
6820,2021/03,91.6,27941000000,1889000000,50,44.41,3.0,3.0
6822,2021/03,31.9,29410371000,303392000,50,49.27,1.0,1.0
6823,2021/03,77.3,20466159000,2220695000,43,33.76,3.0,10.0
6824,2021/03,72.8,29576806000,3446134000,35,14.08,0.0,10.0
6826,2021/03,75.9,14857000000,-74000000,7,644,3.0,3.0
6832,2021/03,83.6,40265543000,1347105000,56,63.71,0.0,0.0
6834,2021/03,83.3,14818029000,1324727000,40,37.47,6.0,10.0
6835,2020/12,16.5,29381092000,624415000,-,-,0.0,6.0
6837,2021/03,34.8,17334000000,98000000,-,-,0.0,0.0
6838,2021/03,61.4,6742412000,211567000,7,32.46,1.0,2.0
6840,2021/03,24.4,14742554000,697007000,-,-,0.0,10.0
6841,2021/03,59.4,374206000000,31599000000,34,47.22,3.0,9.0
6844,2021/03,38.7,80437000000,-1080000000,-,-,0.0,0.0
6845,2021/03,69.6,246821000000,25720000000,55,35.51,5.0,10.0
6848,2021/03,74.3,15988000000,1852000000,17,24.53,5.0,10.0
6849,2021/03,72,199727000000,27094000000,55,16.34,0.0,10.0
6850,2021/03,54.7,21080825000,1136125000,45,29.56,0.0,3.0
6853,2020/12,69.6,13846298000,748718000,10,58.56,0.0,0.0
6855,2021/03,60.2,18521000000,2663000000,15,7.76,1.0,2.0
6856,2020/12,54.3,187080000000,19694000000,90,35.18,0.0,0.0
6857,2021/03,66.3,312789000000,70726000000,118,22.35,0.0,0.0
6858,2020/12,67.3,11841000000,-566000000,10,-,0.0,0.0
6859,2021/03,76.8,38668000000,2572000000,51,65.78,0.0,7.0
6861,2021/03,95.2,538134000000,276758000000,200,24.59,1.0,5.0
6862,2021/03,27.1,15920673000,220062000,4,6.31,0.0,10.0
6863,2021/03,87.8,7899927000,600758000,24,50.73,1.0,10.0
6864,2021/03,61.3,10651004000,704857000,30,45.46,0.0,0.0
6866,2020/12,85.5,21664170000,2469844000,60,42.77,0.0,0.0
6867,2021/03,85.1,3310148000,3353000,10,84.66,4.0,7.0
6869,2021/03,72,305073000000,51792000000,72,45.37,10.0,10.0
6870,2020/12,74.2,9125333000,765887000,65,55.96,1.0,9.0
6871,2020/12,65.4,40130000000,2775000000,27,12.25,1.0,1.0
6874,2021/06,56.1,27294211000,1247639000,55,25.59,0.0,0.0
6875,2021/03,67.1,83814786000,5025140000,80,1.77,0.0,1.0
6877,2020/09,69.6,44230000000,6754000000,110,38.84,0.0,4.0
6879,2021/03,45.4,86727250000,-1084760000,-,6.41,0.0,1.0
6881,2021/03,43.2,47016000000,2366000000,10,9.43,0.0,0.0
6882,2021/03,77.8,19436000000,416000000,15,28.17,0.0,0.0
6888,2021/06,68,4526256000,500358000,11,29.73,4.0,5.0
6890,2021/03,37.9,91312606000,9640610000,30,10.76,0.0,7.0
6894,2021/03,74.9,2090042000,159892000,45,48.08,0.0,0.0
6897,2021/02,62.2,12505802000,608903000,12,60.39,1.0,3.0
6898,2021/01,78,1082064000,-129700000,-,-,0.0,3.0
6899,2021/03,51.6,45213913000,980349000,70,11.24,0.0,0.0
6901,2021/03,49.6,26655000000,2000000,25,37.81,0.0,0.0
6902,2021/03,57.5,4936725000000,155107000000,140,86.75,0.0,10.0
6904,2021/03,35.3,34705105000,-1089213000,5,-,0.0,1.0
6905,2021/05,88.3,27020744000,3020831000,17,70.78,0.0,0.0
6907,2021/03,65.3,6306481000,-89603000,-,-,0.0,0.0
6908,2021/03,85,36520000000,2900000000,50,55.25,0.0,0.0
6912,2021/03,83.3,8163175000,418074000,20,58.53,0.0,10.0
6914,2020/12,68.4,34846000000,2098000000,30,77.71,0.0,0.0
6915,2020/12,75.7,37544000000,1799000000,70,133.56,0.0,0.0
6916,2021/06,67.5,56633000000,1338000000,25,26.81,0.0,0.0
6918,2021/03,78.8,8537004000,1759294000,78,29.83,0.0,7.0
6919,2021/03,78.3,10163376000,988416000,41,21.04,0.0,3.0
6920,2021/06,46.5,70248325000,26074064000,75,22.02,1.0,1.0
6923,2021/03,73.8,359710000000,35903000000,45,28.18,0.0,0.0
6924,2021/03,46.8,53587000000,2941000000,40,15.04,0.0,10.0
6925,2021/03,72.7,118558000000,764000000,26,-,0.0,0.0
6926,2021/03,52.4,10521773000,65706000,4,7.79,0.0,0.0
6927,2021/03,86.6,8079675000,545790000,7,27.73,0.0,0.0
6928,2021/03,65.3,22999922000,1563408000,40,16,0.0,7.0
6929,2020/12,89.2,17116000000,2846000000,70,87.53,0.0,4.0
6930,2021/03,81.4,15297000000,284000000,26,-,0.0,5.0
6932,2021/03,46.6,35417000000,1907000000,15,26,0.0,3.0
6937,2021/03,52.2,59958000000,4397000000,22,11.79,6.0,9.0
6938,2021/03,68.1,9562741000,87496000,4,43.65,0.0,0.0
6941,2021/03,71.5,27673633000,3192260000,37,31.38,1.0,1.0
6942,2021/03,16.1,11384096000,730991000,-,-,0.0,10.0
6943,2021/03,81.9,6830302000,11212000,85,119.06,1.0,1.0
6946,2021/03,39.3,20195000000,1363000000,-,-,0.0,4.0
6947,2021/03,67.4,28819000000,2891384000,30,32.64,3.0,3.0
6951,2021/03,34.8,110439000000,5224000000,24,31.21,5.0,8.0
6952,2021/03,63.8,227440000000,15372000000,45,90.86,0.0,1.0
6954,2021/03,87.7,551287000000,112514000000,294.07,53.58,0.0,0.0
6955,2021/03,22.6,61543000000,1743000000,-,-,0.0,0.0
6957,2021/03,68.2,25175000000,3136000000,75,26.11,0.0,6.0
6958,2021/03,49.8,69967000000,-1676000000,-,-,0.0,0.0
6960,2021/03,72,146756000000,19811000000,275,18.63,4.0,10.0
6961,2021/03,83,29437000000,2120000000,30,40.99,0.0,0.0
6962,2021/03,40.6,33189369000,2089029000,35,16.49,1.0,1.0
6963,2021/03,83,359888000000,38488000000,150,40.06,0.0,1.0
6964,2021/03,70.7,13321971000,622331000,13,20.59,0.0,5.0
6965,2020/09,78.3,140251000000,21752000000,40,37.54,0.0,10.0
6966,2021/01,49.4,97351000000,3790000000,21,9.84,1.0,2.0
6967,2021/03,63.7,188059000000,23328000000,30,18.74,0.0,10.0
6969,2021/03,30.3,3803820000,262007000,-,-,0.0,5.0
6971,2021/03,74.2,1526897000000,70644000000,140,58.03,4.0,8.0
6973,2021/03,38.5,53078619000,397503000,20,-,0.0,1.0
6976,2021/03,60.1,300920000000,40766000000,40,13.16,2.0,8.0
6977,2020/12,21.8,5543360000,41957000,25,81.26,0.0,10.0
6981,2021/03,78,1630193000000,313240000000,115,28.34,7.0,10.0
6982,2021/03,31.2,4748062000,-261010000,5,-,2.0,2.0
6986,2021/03,76.7,48826000000,-3517000000,28,-,0.0,0.0
6988,2021/03,74.1,761321000000,93809000000,200,42.98,6.0,10.0
6989,2021/03,37.2,32825000000,572000000,30,56.15,0.0,3.0
6993,2021/03,14.4,12606480000,-352414000,-,-,0.0,10.0
6994,2021/03,76.5,21827000000,698844000,7,17.1,0.0,7.0
6995,2021/03,60.9,440061000000,14045000000,50,37.93,0.0,0.0
6996,2021/03,55.9,116073000000,1573000000,25,96.42,7.0,10.0
6997,2021/03,37,110788000000,2971000000,-,-,0.0,0.0
6998,2021/03,66.7,9894000000,275000000,40,-,0.0,0.0
6999,2021/03,75.6,50378000000,2317000000,13.5,8.16,0.0,0.0
7003,2021/03,8.8,663834000000,-12243000000,-,-,0.0,2.0
7004,2021/03,29.4,408592000000,15396000000,12,47.49,0.0,5.0
7011,2021/03,28.4,3699946000000,52099000000,75,62.14,2.0,10.0
7012,2021/03,23.7,1488486000000,-5305000000,-,-,0.0,0.0
7013,2021/03,16.4,1112906000000,27961000000,-,22.78,0.0,0.0
7014,2021/03,35.9,98403000000,-10471000000,-,-,0.0,0.0
7018,2021/03,19.9,31121000000,-891000000,-,-,0.0,6.0
7021,2021/03,71.5,8473000000,99734000,10,-,0.0,0.0
7022,2021/03,26.5,44628000000,-5267000000,5,-,0.0,8.0
7030,2020/09,70.2,11843549000,1787702000,31,46.19,0.0,1.0
7033,2020/10,56.1,5228237000,202246000,-,-,0.0,1.0
7034,2020/10,83.3,3270821000,1216061000,-,0,0.0,3.0
7035,2021/08,16.5,3044000000,-83000000,-,-,0.0,1.0
7036,2020/12,40.6,9305952000,290797000,27.5,19.74,2.0,2.0
7037,2020/12,28.7,10778909000,612319000,8.2,10.96,1.0,1.0
7038,2020/12,64.6,5192527000,580805000,12,31.19,0.0,0.0
7039,2020/12,79,3646192000,438242000,-,-,0.0,2.0
7040,2021/03,13.5,10322012000,53765000,32,144.83,1.0,1.0
7041,2020/09,49.3,20148500000,416284000,-,-,0.0,4.0
7042,2020/09,21.8,3789068000,-171396000,-,-,0.0,0.0
7043,2020/12,43.4,1819626000,-218750000,-,-,0.0,0.0
7044,2020/12,43.6,14585626000,503636000,5,10.6,1.0,1.0
7045,2021/03,68.4,7658133000,59548000,30,996.06,0.0,3.0
7046,2021/03,88.2,1323880000,50643000,20,10.74,0.0,2.0
7047,2021/03,29.9,4689000000,-66000000,-,-,0.0,0.0
7048,2020/12,31.9,890513000,-1333676000,-,-,0.0,1.0
7049,2021/02,37.5,2506000000,137471000,-,-,0.0,3.0
7050,2021/04,67.6,15721861000,751072000,24,33.78,0.0,0.0
7057,2021/03,38.1,6431487000,282898000,28,37.09,3.0,6.0
7058,2021/03,76.4,6184320000,329002000,80,41.08,0.0,1.0
7059,2021/03,73.7,14836579000,1437722000,37.5,28.03,3.0,3.0
7060,2021/03,59.1,3427816000,738479000,10,22.8,0.0,2.0
7061,2020/12,19.9,4916896000,358512000,-,-,0.0,1.0
7063,2021/06,27.9,1757903000,-239376000,-,-,,
7064,2021/01,40.6,868432000,-215005000,-,-,0.0,0.0
7065,2021/08,38.8,12927000000,530000000,13,17.75,2.0,4.0
7066,2020/09,68,3484669000,331559000,30,28.4,0.0,0.0
7067,2021/03,45.2,4420196000,-114481000,-,-,0.0,3.0
7069,2020/09,84.1,2996588000,215259000,-,-,0.0,0.0
7070,2021/03,34.3,9153318000,658707000,1,2.45,0.0,0.0
7071,2020/09,31.8,9174000000,1826656000,6,4.84,0.0,1.0
7073,2021/01,33.8,2241304000,-281423000,-,-,0.0,0.0
7077,2021/02,93.4,610988000,223335000,-,-,0.0,1.0
7079,2021/03,73.6,2570747000,524702000,35,20.82,1.0,1.0
7080,2020/12,30,1883269000,16215000,-,-,0.0,1.0
7081,2020/12,41.6,21556364000,1382888000,28,-,0.0,0.0
7082,2020/12,81.1,1376029000,308336000,-,-,0.0,1.0
7085,2021/08,25.3,24681000000,1622000000,5,41.57,0.0,0.0
7087,2021/03,56,25277000000,440032000,38,23.57,0.0,0.0
7088,2021/03,57.8,27728000000,2349000000,48,95.24,0.0,0.0
7092,2021/03,38.5,11163805000,2293816000,8.46,3.01,0.0,0.0
7093,2020/12,52.1,2723203000,7483000,-,-,0.0,0.0
7102,2021/03,33.1,99448000000,9047000000,10,-,0.0,4.0
7105,2021/03,15.1,391496000000,1594000000,8,-,0.0,10.0
7122,2021/03,32.3,49419000000,320000000,30,-,0.0,3.0
7148,2020/09,20.5,12708322000,1879317000,11.5,413.38,0.0,0.0
7150,2021/03,3.4,8184000000,-,5,0.28,0.0,0.0
7161,2021/03,4.4,44089000000,-,11.5,-,1.0,7.0
7162,2021/03,46,12280315000,262611000,3,63.2,0.0,0.0
7164,2021/03,41.8,47834000000,38233000000,117,24.23,8.0,10.0
7167,2021/03,4.4,274726000000,-,11,34.97,0.0,2.0
7169,2021/03,28.4,24743000000,2986000000,80,104.46,1.0,7.0
7172,2020/12,34.7,17707000000,7009000000,32,22.24,5.0,6.0
7173,2021/03,5.2,93352000000,-,60,49.77,0.0,5.0
7175,2021/03,49.8,4973159000,1870394000,80,4.96,1.0,1.0
7177,2020/12,5,35988000000,12268000000,37.42,60.93,1.0,1.0
7180,2021/03,5.5,180896000000,-,12,35.16,0.0,4.0
7181,2021/03,4,6786226000000,-,76,12.87,3.0,3.0
7182,2021/03,5.1,1946728000000,-,50,33.46,0.0,4.0
7183,2021/03,46.8,3946730000,672600000,3,6.64,0.0,2.0
7184,2021/03,7.8,29475000000,-,12,34.83,0.0,10.0
7185,2021/03,13.3,8732963000,2912069000,31,10.26,6.0,6.0
7186,2021/03,5.3,291729000000,-,17,76.37,0.0,3.0
7187,2021/03,14.8,7601361000,943965000,5,-,0.0,1.0
7189,2021/03,4.5,134949000000,-,30,26.87,0.0,3.0
7190,2020/12,79.1,6183866000,772439000,20,63.7,4.0,4.0
7191,2021/03,70.9,4203625000,1149933000,11,30.81,3.0,3.0
7192,2021/03,29.2,7129797000,1424292000,20,26.41,0.0,0.0
7196,2021/01,50.8,10226855000,1031670000,30,46.75,3.0,3.0
7198,2021/03,18.3,26821000000,-,55,34.75,3.0,3.0
7199,2021/03,10.6,17825000000,-,46,23.79,1.0,2.0
7201,2021/03,24,7862572000000,-150651000000,-,-,0.0,0.0
7202,2021/03,45.5,1908150000000,95732000000,30,50.14,3.0,10.0
7203,2021/03,37.6,27214594000000,2197748000000,240,28.4,0.0,10.0
7205,2021/03,45,1498442000000,12250000000,12,-,0.0,0.0
7208,2021/03,63.5,7034151000,-398795000,26.5,-,8.0,10.0
7211,2021/03,27.4,1455476000000,-95321000000,-,-,0.0,0.0
7212,2021/03,29.5,183647000000,3072000000,8,-,0.0,2.0
7213,2021/03,32.5,15553636000,-40097000,5,-,0.0,4.0
7214,2021/03,31.4,57409828000,-83381000,-,-,0.0,4.0
7215,2021/03,27.4,69799000000,1960000000,29,19.88,0.0,1.0
7217,2021/03,61.7,4719969000,951058000,29,10.79,3.0,4.0
7218,2021/03,41.2,26041013000,-239348000,-,-,0.0,0.0
7219,2021/08,71.9,7971000000,372000000,36,12.06,0.0,0.0
7220,2021/03,37.7,204714000000,7507000000,35,13.69,0.0,0.0
7222,2021/03,67.1,362869000000,483000000,13,91.81,0.0,10.0
7224,2021/03,41.5,209226000000,10479000000,38,47.91,3.0,10.0
7226,2021/03,70.3,117170000000,9080000000,42,22.28,10.0,10.0
7228,2020/12,57,9910737000,1186935000,46,6.93,3.0,3.0
7229,2021/03,40.2,191326000000,3641000000,36,-,0.0,10.0
7231,2021/03,40.6,225121000000,-2943000000,20,1.21,0.0,0.0
7235,2021/03,68.6,25996144000,122064000,7.5,101.42,5.0,10.0
7236,2021/03,47.3,113046000000,1264000000,-,-,0.0,5.0
7238,2021/03,28.1,134003000000,-595000000,0,-,0.0,0.0
7239,2021/03,48,198500000000,-7753000000,6.5,-,4.0,10.0
7240,2021/03,57,596369000000,14467000000,25,-,0.0,0.0
7241,2021/03,26.8,466809000000,7780000000,10,21.86,0.0,8.0
7242,2021/03,25.9,328037000000,18297000000,75,-,0.0,1.0
7244,2020/12,39.7,113859000000,2468000000,3.5,15.12,0.0,0.0
7245,2021/03,36.3,84720000000,1315000000,20,1141.35,1.0,7.0
7246,2021/03,58.3,153725000000,4764000000,7.5,47.28,0.0,0.0
7247,2021/03,29.4,86962000000,569000000,5,-,0.0,0.0
7250,2021/03,49.5,150408000000,8974000000,33,18.32,0.0,0.0
7254,2021/03,36.1,46249312000,-661000000,2,-,0.0,0.0
7255,2021/03,63.3,3414000000,-560625000,13,-,0.0,4.0
7256,2021/03,26.6,152824000000,-12969000000,-,-,0.0,0.0
7259,2021/03,38.1,3525799000000,145332000000,120,20.42,0.0,0.0
7261,2021/03,40.5,2882066000000,8820000000,-,-,0.0,9.0
7264,2021/03,66.5,18965187000,997647000,44,27.28,0.0,10.0
7265,2020/10,77.7,5387686000,248585000,110,44.7,1.0,2.0
7266,2021/03,59.9,87096000000,-790000000,15,-,0.0,0.0
7267,2021/03,41.4,13170519000000,660208000000,110,22.07,4.0,10.0
7268,2021/03,32.6,5779074000,-229986000,-,-,0.0,0.0
7269,2021/03,41.8,3178209000000,194432000000,90,28.18,1.0,10.0
7270,2021/03,52.1,2830210000000,102468000000,56,56.16,0.0,0.0
7271,2021/03,28.1,29278000000,-517000000,8,-,0.0,0.0
7272,2020/12,43.6,1471298000000,81672000000,60,29.62,0.0,0.0
7273,2021/03,42.9,10500406000,-485487000,5,-,0.0,0.0
7276,2021/03,68.7,706376000000,56707000000,50,17.09,0.0,0.0
7277,2021/03,52.7,43956000000,644000000,3,-,0.0,0.0
7278,2021/03,65.2,227420000000,9513000000,60,70.58,0.0,10.0
7279,2020/10,65.6,195784000000,-952000000,34,-,0.0,0.0
7280,2021/03,17,269202000000,8548000000,0,-,0.0,0.0
7282,2021/03,50.5,721498000000,36479000000,60,20.22,0.0,3.0
7283,2021/03,44.3,181427000000,4956000000,18,24.99,0.0,0.0
7284,2021/03,46.4,18311358000,-515548000,25,-,0.0,10.0
7287,2021/03,56.9,216926000000,3900000000,40,443.13,0.0,0.0
7291,2021/03,44.2,83065000000,1288000000,20,-,7.0,7.0
7292,2021/03,76.6,74147000000,5109000000,50,16.55,6.0,10.0
7294,2021/03,39.6,118863000000,377000000,13,-,0.0,0.0
7296,2021/03,74.2,146157000000,6966000000,40,54.55,3.0,10.0
7297,2021/03,67.3,15723179000,1361214000,30,16.83,0.0,10.0
7298,2021/03,41.6,157231000000,5629000000,8,-,0.0,0.0
7299,2021/03,70.3,19121093000,713714000,65,16.74,0.0,0.0
7305,2021/03,57.1,36504000000,713000000,65,36.84,0.0,10.0
7309,2020/12,89.6,378040000000,82701000000,355,22.64,2.0,7.0
7313,2021/03,70.9,346149000000,26742000000,45,28.19,8.0,10.0
7314,2020/12,66.7,4780320000,188337000,15,44.26,0.0,0.0
7315,2021/03,60.1,143705000000,1277000000,10,73.37,0.0,0.0
7320,2021/06,6.5,2801895000,554416000,10,6.89,0.0,1.0
7322,2021/03,5.5,76245000000,-,72,53.24,0.0,1.0
7325,2021/06,84.8,4638424000,365837000,12,43.91,0.0,0.0
7327,2021/03,4.5,143132000000,-,120,50.76,1.0,1.0
7343,2021/03,73.5,3281941000,384912000,9.38,8.08,0.0,0.0
7354,2020/12,37.7,22461405000,3586077000,5,4.1,0.0,0.0
7357,2021/02,59.5,3040408000,192339000,-,-,0.0,1.0
7358,2020/12,46.5,23045000000,1466000000,35,23.41,0.0,0.0
7399,2021/03,68.6,8751216000,673000000,10,17.24,0.0,2.0
7408,2021/03,16,50058297000,-10902382000,-,-,0.0,3.0
7412,2021/03,42.7,32185000000,-1271000000,2,-,0.0,4.0
7413,2021/03,36.8,4699555000,48503000,15,-,0.0,0.0
7414,2021/03,51.2,202825000000,6512000000,65,25.78,0.0,0.0
7416,2021/03,54.6,38220683000,-3687447000,15.5,-,0.0,2.0
7417,2021/03,56.4,32406000000,1862000000,70,31.6,0.0,0.0
7419,2021/03,41.8,523327000000,33826000000,46,3.96,7.0,10.0
7420,2021/05,47.8,105843000000,899000000,30,101.15,0.0,10.0
7421,2021/03,34.1,64881000000,-1572000000,-,-,0.0,0.0
7422,2020/12,71.8,6728159000,-262788000,114,-,0.0,0.0
7425,2020/12,36.6,29056373000,510263000,55,37.82,0.0,0.0
7426,2021/03,57,4166169000,-88425000,25,-,0.0,0.0
7427,2021/02,29.3,85654524000,316083000,20,49.66,0.0,7.0
7433,2021/03,49.8,165413000000,3806000000,60,30.19,0.0,10.0
7434,2021/05,63.3,23915343000,141732000,23,17.63,0.0,2.0
7435,2021/04,58.7,30735823000,627268000,19,19.84,0.0,0.0
7438,2021/03,58.7,59562000000,3354000000,31,50.8,7.0,7.0
7442,2021/03,67.8,47865673000,872694000,15,53.43,0.0,4.0
7443,2021/03,45.9,31843723000,11315000,3,30.27,0.0,10.0
7444,2021/03,70.8,54477584000,1558446000,39,17.56,0.0,10.0
7445,2021/08,43.4,49605000000,49000000,-,-,0.0,0.0
7446,2020/09,38.5,31040674000,361172000,90,22.31,0.0,4.0
7447,2021/08,90.5,17563000000,5212000000,60,54.06,0.0,4.0
7450,2021/02,32.1,52100413000,1822600000,15,9.68,1.0,4.0
7451,2021/03,28.8,2577625000000,15621000000,50,25.78,0.0,9.0
7453,2021/08,53.9,453689000000,42447000000,40,19.44,0.0,0.0
7455,2021/03,71.6,43873000000,-180000000,6,-,0.0,0.0
7456,2021/03,62.8,231559000000,8038000000,38,15.07,2.0,10.0
7458,2021/03,55.8,93316000000,-2693000000,113,-,8.0,10.0
7459,2021/03,31.1,3211125000000,38576000000,42,36.86,8.0,10.0
7460,2021/03,52.6,114240456000,2040626000,48,13.02,1.0,10.0
7461,2021/03,50.7,34052702000,2123494000,12,14.11,0.0,0.0
7462,2021/03,71.1,2879267000,76223000,2,47.55,0.0,10.0
7463,2021/03,71.8,17089556000,4085689000,29,42.55,3.0,11.0
7464,2021/03,50.1,10106797000,1021369000,320,21.54,0.0,10.0
7466,2021/03,67.7,41902143000,2044007000,37,25.41,1.0,1.0
7467,2021/03,47.7,127830000000,3468000000,80,32.45,0.0,10.0
7472,2021/03,67.4,25040864000,1272384000,100,54.78,0.0,3.0
7475,2021/03,58.7,94216227000,1797649000,70,40.95,0.0,5.0
7476,2021/03,66.5,81606782000,9891794000,161,42.84,9.0,9.0
7477,2021/03,56.7,7315585000,90792000,10,21.01,0.0,3.0
7480,2021/03,62,45281607000,1332339000,72,110.44,0.0,0.0
7481,2021/03,36.9,66137121000,-1836033000,-,-,0.0,10.0
7482,2021/03,84,47100000000,275000000,22,-,1.0,8.0
7483,2021/03,78,101257000000,9522000000,55,27.13,0.0,10.0
7486,2021/03,69.7,26618000000,1104000000,22,27.13,2.0,3.0
7487,2021/05,71.6,33922714000,868680000,23,24.29,1.0,10.0
7490,2021/03,58.1,53692034000,701716000,18,10.09,1.0,9.0
7494,2020/09,41.2,47842000000,-4938000000,10,-,0.0,0.0
7500,2021/06,53.8,30472586000,1915507000,125,33.13,0.0,0.0
7501,2020/11,81.3,2666659000,-134499000,5.4,-,0.0,0.0
7502,2021/03,22.9,20674849000,305512000,12,12.12,0.0,4.0
7504,2021/03,59.9,86494620000,3340094000,42,28.74,10.0,10.0
7505,2020/09,35.8,40358807000,943910000,106,29.17,1.0,1.0
7506,2021/03,58.4,10681077000,115399000,20,-,0.0,0.0
7508,2021/03,41.1,163556000000,7058000000,66,23.05,1.0,1.0
7509,2021/03,39.7,32624769000,-652986000,120,-,0.0,0.0
7510,2021/03,60.7,63568000000,2082000000,38,47.02,0.0,10.0
7512,2021/02,42.7,319900000000,9365000000,12,21.67,0.0,2.0
7513,2021/08,52.4,297535000000,8861000000,14,14.77,2.0,5.0
7514,2021/08,37.8,62133000000,2024000000,25,13.03,0.0,0.0
7515,2021/02,13.3,39704295000,981326000,30,5.84,0.0,2.0
7516,2021/02,33.7,442070000000,30919000000,61,10.04,7.0,11.0
7518,2021/03,47.2,202122000000,19673000000,64,33,2.0,5.0
7519,2021/03,-11.6,908000000,-502000000,-,-,0.0,7.0
7520,2021/02,34.3,133326000000,5738000000,45,26.51,7.0,11.0
7521,2021/03,65.4,30261000000,-97000000,24,-,1.0,1.0
7522,2021/03,7.1,60852000000,-9689000000,-,-,0.0,0.0
7523,2021/03,48.1,7886026000,1569299000,30,54.13,0.0,0.0
7524,2021/03,21.9,3868041000,-916128000,-,-,0.0,0.0
7525,2021/03,58.1,36023411000,1785858000,45,26.98,0.0,0.0
7527,2020/09,78.9,2863627000,-251017000,2,-,0.0,8.0
7531,2020/12,51.1,42005385000,163167000,15,94.41,0.0,0.0
7532,2021/06,30.6,1708635000000,81306000000,16,17.66,1.0,1.0
7537,2021/03,31.5,289283000000,1023000000,16,-,0.0,3.0
7538,2021/03,38.1,114239000000,-81000000,5,10.41,0.0,0.0
7539,2020/09,61.3,65338446000,1796590000,36,31.72,0.0,2.0
7544,2021/02,76.8,12530000000,163000000,10,-,1.0,1.0
7545,2021/02,57.5,159418000000,12094000000,23,16.51,1.0,11.0
7550,2021/03,21.5,595048000000,12088000000,20,135.5,1.0,5.0
7551,2021/03,62.1,30867230000,1549240000,22,40.06,0.0,0.0
7552,2021/03,48.5,259313000000,4249000000,50,46.74,0.0,7.0
7554,2021/03,18.4,26565903000,-1729873000,-,-,0.0,2.0
7555,2021/03,51.2,23919487000,-35646000,10,-,0.0,0.0
7559,2021/03,87.3,15411803000,-637677000,23,-,0.0,10.0
7561,2021/03,55.8,27433000000,400000000,-,440.74,2.0,2.0
7562,2021/03,18.7,26538735000,-1339000000,-,-,0.0,10.0
7564,2021/03,80.3,105815000000,23955000000,64,23.95,10.0,10.0
7565,2021/03,63.5,20074642000,623136000,56,29.8,0.0,10.0
7567,2021/03,56.9,5623667000,122947000,7,30.47,0.0,1.0
7570,2021/03,38.4,131190000000,2984000000,60,24,4.0,8.0
7571,2021/03,9.2,12701107000,331819000,-,2061.72,0.0,0.0
7575,2021/03,70.3,51286000000,10367000000,49,116.75,0.0,8.0
7578,2021/03,40.2,2624600000,109517000,2,-,1.0,2.0
7581,2021/08,60.1,126513000000,-2264000000,18,50.2,0.0,10.0
7585,2021/06,65.2,733054000,-727216000,-,-,0.0,0.0
7587,2020/12,62.8,29556464000,172709000,10,189.09,0.0,2.0
7590,2021/01,47.9,18486333000,1156902000,20,15.3,1.0,4.0
7593,2021/03,23.1,199535000000,7713000000,20,49.4,0.0,3.0
7594,2020/11,52.7,53216846000,1459226000,44,49.85,0.0,0.0
